"student_id","term_number","term_name","course_id","credits","action"
"mzpk8q0i6g",1,"Spring 2020","BUS126",4,"add"
"24x7ll8qdh",1,"Spring 2020","BUS101",3,"add"
"24x7ll8qdh",1,"Spring 2020","BUS102",3,"add"
"24x7ll8qdh",1,"Spring 2020","BUS126",3,"add"
"24x7ll8qdh",1,"Spring 2020","BUS103",3,"add"
"m3ap6dhsw9",1,"Spring 2020","BUS101",3,"add"
"m3ap6dhsw9",1,"Spring 2020","BUS127",3,"add"
"m3ap6dhsw9",1,"Spring 2020","BUS128",4,"add"
"fayt9ghe72",1,"Spring 2020","BUS101",3,"add"
"fayt9ghe72",1,"Spring 2020","BUS108",3,"add"
"fayt9ghe72",1,"Spring 2020","BUS130",3,"add"
"fayt9ghe72",1,"Spring 2020","BUS122",3,"add"
"f3xykiktl5",1,"Spring 2020","BUS101",3,"add"
"f3xykiktl5",1,"Spring 2020","BUS119",3,"add"
"f3xykiktl5",1,"Spring 2020","BUS119",-3,"drop"
"01g7m0qv7i",1,"Spring 2020","BUS101",3,"add"
"01g7m0qv7i",1,"Spring 2020","BUS115",3,"add"
"01g7m0qv7i",1,"Spring 2020","BUS109",3,"add"
"01g7m0qv7i",1,"Spring 2020","BUS105",3,"add"
"f35jxrozwi",1,"Spring 2020","BUS101",3,"add"
"f35jxrozwi",1,"Spring 2020","BUS107",4,"add"
"f35jxrozwi",1,"Spring 2020","BUS119",3,"add"
"f35jxrozwi",1,"Spring 2020","BUS107",-4,"drop"
"n7jujqqrqy",1,"Spring 2020","BUS101",3,"add"
"n7jujqqrqy",1,"Spring 2020","BUS120",3,"add"
"n7jujqqrqy",1,"Spring 2020","BUS112",3,"add"
"n7jujqqrqy",1,"Spring 2020","BUS108",3,"add"
"mofte1lo60",1,"Spring 2020","BUS101",4,"add"
"mofte1lo60",1,"Spring 2020","BUS106",3,"add"
"mofte1lo60",1,"Spring 2020","BUS105",3,"add"
"mofte1lo60",1,"Spring 2020","BUS115",3,"add"
"5ewfdpfs1r",1,"Spring 2020","BUS101",3,"add"
"5ewfdpfs1r",1,"Spring 2020","BUS124",3,"add"
"5ewfdpfs1r",1,"Spring 2020","BUS130",3,"add"
"5ewfdpfs1r",1,"Spring 2020","BUS126",3,"add"
"clsppmi2as",1,"Spring 2020","BUS101",4,"add"
"clsppmi2as",1,"Spring 2020","BUS108",3,"add"
"clsppmi2as",1,"Spring 2020","BUS111",3,"add"
"clsppmi2as",1,"Spring 2020","BUS128",4,"add"
"u42rc6y1ut",1,"Spring 2020","BUS101",4,"add"
"u42rc6y1ut",1,"Spring 2020","BUS104",3,"add"
"u42rc6y1ut",1,"Spring 2020","BUS107",4,"add"
"hvu69ihl3a",1,"Spring 2020","BUS101",3,"add"
"hvu69ihl3a",1,"Spring 2020","BUS126",4,"add"
"hvu69ihl3a",1,"Spring 2020","BUS102",3,"add"
"hvu69ihl3a",1,"Spring 2020","BUS112",3,"add"
"r2hw4wzx38",1,"Spring 2020","BUS101",3,"add"
"r2hw4wzx38",1,"Spring 2020","BUS125",3,"add"
"r2hw4wzx38",1,"Spring 2020","BUS118",4,"add"
"i8i9x466oi",1,"Spring 2020","BUS101",4,"add"
"i8i9x466oi",1,"Spring 2020","BUS125",3,"add"
"i8i9x466oi",1,"Spring 2020","BUS123",3,"add"
"i8i9x466oi",1,"Spring 2020","BUS125",-3,"drop"
"50e3o6z91p",1,"Spring 2020","BUS101",3,"add"
"50e3o6z91p",1,"Spring 2020","BUS116",3,"add"
"50e3o6z91p",1,"Spring 2020","BUS106",3,"add"
"0q18hyz2nz",1,"Spring 2020","BUS101",4,"add"
"0q18hyz2nz",1,"Spring 2020","BUS106",3,"add"
"0q18hyz2nz",1,"Spring 2020","BUS114",3,"add"
"0q18hyz2nz",1,"Spring 2020","BUS130",3,"add"
"97d9iddh7p",1,"Spring 2020","BUS101",3,"add"
"97d9iddh7p",1,"Spring 2020","BUS119",3,"add"
"97d9iddh7p",1,"Spring 2020","BUS114",3,"add"
"97d9iddh7p",1,"Spring 2020","BUS101",-3,"drop"
"naez4vm9um",1,"Spring 2020","BUS101",3,"add"
"naez4vm9um",1,"Spring 2020","BUS112",3,"add"
"bm1un18nld",1,"Spring 2020","BUS101",3,"add"
"bm1un18nld",1,"Spring 2020","BUS125",3,"add"
"bm1un18nld",1,"Spring 2020","BUS130",3,"add"
"bm1un18nld",1,"Spring 2020","BUS126",3,"add"
"xaoo1iijyj",1,"Spring 2020","BUS101",3,"add"
"xaoo1iijyj",1,"Spring 2020","BUS102",3,"add"
"xaoo1iijyj",1,"Spring 2020","BUS111",3,"add"
"xaoo1iijyj",1,"Spring 2020","BUS116",3,"add"
"xaoo1iijyj",1,"Spring 2020","BUS111",-3,"drop"
"kymnxpv12p",1,"Spring 2020","BUS101",3,"add"
"kymnxpv12p",1,"Spring 2020","BUS121",3,"add"
"kymnxpv12p",1,"Spring 2020","BUS104",3,"add"
"g145c8c724",1,"Spring 2020","BUS101",3,"add"
"g145c8c724",1,"Spring 2020","BUS120",3,"add"
"g145c8c724",1,"Spring 2020","BUS102",3,"add"
"g145c8c724",1,"Spring 2020","BUS128",3,"add"
"g145c8c724",1,"Spring 2020","BUS101",-3,"drop"
"uy8t1mf38r",1,"Spring 2020","BUS101",3,"add"
"uy8t1mf38r",1,"Spring 2020","BUS118",3,"add"
"uy8t1mf38r",1,"Spring 2020","BUS109",4,"add"
"19a1oztpfb",1,"Spring 2020","BUS101",4,"add"
"19a1oztpfb",1,"Spring 2020","BUS124",3,"add"
"19a1oztpfb",1,"Spring 2020","BUS108",3,"add"
"6rtj1ll3xw",1,"Spring 2020","BUS101",3,"add"
"6rtj1ll3xw",1,"Spring 2020","BUS111",3,"add"
"6rtj1ll3xw",1,"Spring 2020","BUS117",3,"add"
"6rtj1ll3xw",1,"Spring 2020","BUS114",3,"add"
"83rps749k1",1,"Spring 2020","BUS101",3,"add"
"83rps749k1",1,"Spring 2020","BUS119",4,"add"
"satywryezz",1,"Spring 2020","BUS101",3,"add"
"satywryezz",1,"Spring 2020","BUS111",3,"add"
"satywryezz",1,"Spring 2020","BUS108",4,"add"
"th53s57kla",1,"Spring 2020","BUS101",3,"add"
"th53s57kla",1,"Spring 2020","BUS122",3,"add"
"wzcj47r20q",1,"Spring 2020","BUS101",4,"add"
"wzcj47r20q",1,"Spring 2020","BUS106",3,"add"
"podb3dab68",1,"Spring 2020","BUS101",3,"add"
"podb3dab68",1,"Spring 2020","BUS124",3,"add"
"96zlhhashu",1,"Spring 2020","BUS101",3,"add"
"96zlhhashu",1,"Spring 2020","BUS130",3,"add"
"96zlhhashu",1,"Spring 2020","BUS108",4,"add"
"96zlhhashu",1,"Spring 2020","BUS101",-3,"drop"
"t1g9i54cra",1,"Spring 2020","BUS101",4,"add"
"t1g9i54cra",1,"Spring 2020","BUS118",3,"add"
"t1g9i54cra",1,"Spring 2020","BUS118",-3,"drop"
"tc9wwbwm00",1,"Spring 2020","BUS101",3,"add"
"tc9wwbwm00",1,"Spring 2020","BUS102",3,"add"
"tc9wwbwm00",1,"Spring 2020","BUS121",4,"add"
"5jdzp275qz",1,"Spring 2020","BUS101",3,"add"
"5jdzp275qz",1,"Spring 2020","BUS117",3,"add"
"5jdzp275qz",1,"Spring 2020","BUS121",3,"add"
"5jdzp275qz",1,"Spring 2020","BUS108",3,"add"
"5jdzp275qz",1,"Spring 2020","BUS108",-3,"drop"
"5jdzp275qz",1,"Spring 2020","BUS117",-3,"drop"
"5jdzp275qz",1,"Spring 2020","BUS101",-3,"drop"
"5jdzp275qz",1,"Spring 2020","BUS121",-3,"drop"
"69tz41o1rt",1,"Spring 2020","BUS101",3,"add"
"69tz41o1rt",1,"Spring 2020","BUS105",3,"add"
"69tz41o1rt",1,"Spring 2020","BUS123",3,"add"
"69tz41o1rt",1,"Spring 2020","BUS123",-3,"drop"
"ghqlgbfwuk",1,"Spring 2020","BUS101",3,"add"
"ghqlgbfwuk",1,"Spring 2020","BUS120",3,"add"
"t4iput1jpn",1,"Spring 2020","BUS101",3,"add"
"t4iput1jpn",1,"Spring 2020","BUS130",3,"add"
"t4iput1jpn",1,"Spring 2020","BUS124",3,"add"
"iptjbe2q8r",1,"Spring 2020","BUS101",3,"add"
"iptjbe2q8r",1,"Spring 2020","BUS126",4,"add"
"iptjbe2q8r",1,"Spring 2020","BUS104",3,"add"
"iptjbe2q8r",1,"Spring 2020","BUS126",-4,"drop"
"j6jfsn6h32",1,"Spring 2020","BUS101",3,"add"
"j6jfsn6h32",1,"Spring 2020","BUS120",3,"add"
"rqtkz3i7y1",1,"Spring 2020","BUS101",3,"add"
"rqtkz3i7y1",1,"Spring 2020","BUS122",3,"add"
"rqtkz3i7y1",1,"Spring 2020","BUS122",-3,"drop"
"lmp1zr83tc",1,"Spring 2020","BUS101",3,"add"
"lmp1zr83tc",1,"Spring 2020","BUS110",4,"add"
"lmp1zr83tc",1,"Spring 2020","BUS116",4,"add"
"geb2o350a7",1,"Spring 2020","BUS101",4,"add"
"geb2o350a7",1,"Spring 2020","BUS111",3,"add"
"geb2o350a7",1,"Spring 2020","BUS112",3,"add"
"geb2o350a7",1,"Spring 2020","BUS128",3,"add"
"63i24to0c8",1,"Spring 2020","BUS101",3,"add"
"63i24to0c8",1,"Spring 2020","BUS117",4,"add"
"63i24to0c8",1,"Spring 2020","BUS110",3,"add"
"63i24to0c8",1,"Spring 2020","BUS101",-3,"drop"
"cahyzari66",1,"Spring 2020","BUS101",3,"add"
"cahyzari66",1,"Spring 2020","BUS114",3,"add"
"cahyzari66",1,"Spring 2020","BUS114",-3,"drop"
"cahyzari66",1,"Spring 2020","BUS101",-3,"drop"
"fcwsd0omzz",1,"Spring 2020","BUS101",3,"add"
"fcwsd0omzz",1,"Spring 2020","BUS104",3,"add"
"bbd6dwtuuf",1,"Spring 2020","BUS101",3,"add"
"bbd6dwtuuf",1,"Spring 2020","BUS115",3,"add"
"bbd6dwtuuf",1,"Spring 2020","BUS128",4,"add"
"lmc5qj02hd",1,"Spring 2020","BUS101",3,"add"
"lmc5qj02hd",1,"Spring 2020","BUS121",3,"add"
"lmc5qj02hd",1,"Spring 2020","BUS125",4,"add"
"72sktcxjnm",1,"Spring 2020","BUS101",3,"add"
"72sktcxjnm",1,"Spring 2020","BUS123",3,"add"
"72sktcxjnm",1,"Spring 2020","BUS104",3,"add"
"mkils1vymh",1,"Spring 2020","BUS101",3,"add"
"mkils1vymh",1,"Spring 2020","BUS111",3,"add"
"mkils1vymh",1,"Spring 2020","BUS111",-3,"drop"
"4k2ifnw1aq",1,"Spring 2020","BUS101",4,"add"
"4k2ifnw1aq",1,"Spring 2020","BUS128",3,"add"
"4k2ifnw1aq",1,"Spring 2020","BUS114",3,"add"
"4k2ifnw1aq",1,"Spring 2020","BUS127",4,"add"
"7hqs61zw5w",1,"Spring 2020","BUS101",3,"add"
"7hqs61zw5w",1,"Spring 2020","BUS102",4,"add"
"7hqs61zw5w",1,"Spring 2020","BUS130",3,"add"
"7hqs61zw5w",1,"Spring 2020","BUS110",3,"add"
"9ya8r1a2vk",1,"Spring 2020","BUS101",3,"add"
"9ya8r1a2vk",1,"Spring 2020","BUS118",4,"add"
"9ya8r1a2vk",1,"Spring 2020","BUS120",3,"add"
"9ya8r1a2vk",1,"Spring 2020","BUS122",3,"add"
"g1ocbh4bis",1,"Spring 2020","BUS101",4,"add"
"g1ocbh4bis",1,"Spring 2020","BUS120",4,"add"
"g1ocbh4bis",1,"Spring 2020","BUS126",3,"add"
"g1ocbh4bis",1,"Spring 2020","BUS117",3,"add"
"g1ocbh4bis",1,"Spring 2020","BUS101",-4,"drop"
"luuf2v01ua",1,"Spring 2020","BUS101",3,"add"
"luuf2v01ua",1,"Spring 2020","BUS121",3,"add"
"luuf2v01ua",1,"Spring 2020","BUS110",4,"add"
"zp2kfw8tdq",1,"Spring 2020","BUS101",3,"add"
"zp2kfw8tdq",1,"Spring 2020","BUS123",3,"add"
"zp2kfw8tdq",1,"Spring 2020","BUS102",3,"add"
"6knutj5pda",1,"Spring 2020","BUS101",3,"add"
"6knutj5pda",1,"Spring 2020","BUS110",3,"add"
"4x1q63biiz",1,"Spring 2020","BUS101",3,"add"
"4x1q63biiz",1,"Spring 2020","BUS113",3,"add"
"4x1q63biiz",1,"Spring 2020","BUS113",-3,"drop"
"scrs4bdvzt",1,"Spring 2020","BUS101",3,"add"
"scrs4bdvzt",1,"Spring 2020","BUS120",3,"add"
"scrs4bdvzt",1,"Spring 2020","BUS108",3,"add"
"scrs4bdvzt",1,"Spring 2020","BUS124",3,"add"
"snlqa6og8a",1,"Spring 2020","BUS101",3,"add"
"snlqa6og8a",1,"Spring 2020","BUS129",3,"add"
"snlqa6og8a",1,"Spring 2020","BUS123",3,"add"
"snlqa6og8a",1,"Spring 2020","BUS128",3,"add"
"sq9pvdw6p4",1,"Spring 2020","BUS101",4,"add"
"sq9pvdw6p4",1,"Spring 2020","BUS103",3,"add"
"sq9pvdw6p4",1,"Spring 2020","BUS101",-4,"drop"
"sq9pvdw6p4",1,"Spring 2020","BUS103",-3,"drop"
"a0y07zgmwv",1,"Spring 2020","BUS101",3,"add"
"a0y07zgmwv",1,"Spring 2020","BUS118",3,"add"
"a0y07zgmwv",1,"Spring 2020","BUS105",3,"add"
"a0y07zgmwv",1,"Spring 2020","BUS109",4,"add"
"62n2zp7coq",1,"Spring 2020","BUS101",3,"add"
"62n2zp7coq",1,"Spring 2020","BUS107",4,"add"
"62n2zp7coq",1,"Spring 2020","BUS114",3,"add"
"62n2zp7coq",1,"Spring 2020","BUS126",3,"add"
"aol56wjctx",1,"Spring 2020","BUS101",3,"add"
"aol56wjctx",1,"Spring 2020","BUS124",3,"add"
"qts0en099s",1,"Spring 2020","BUS101",3,"add"
"qts0en099s",1,"Spring 2020","BUS112",3,"add"
"qts0en099s",1,"Spring 2020","BUS125",3,"add"
"qts0en099s",1,"Spring 2020","BUS111",3,"add"
"qts0en099s",1,"Spring 2020","BUS112",-3,"drop"
"jmsdnzu0x9",1,"Spring 2020","BUS101",3,"add"
"jmsdnzu0x9",1,"Spring 2020","BUS130",3,"add"
"ccxigj5i68",1,"Spring 2020","BUS101",3,"add"
"ccxigj5i68",1,"Spring 2020","BUS123",3,"add"
"ccxigj5i68",1,"Spring 2020","BUS120",4,"add"
"ccxigj5i68",1,"Spring 2020","BUS101",-3,"drop"
"i33wqnqlz1",1,"Spring 2020","BUS101",3,"add"
"i33wqnqlz1",1,"Spring 2020","BUS128",3,"add"
"i33wqnqlz1",1,"Spring 2020","BUS118",4,"add"
"i33wqnqlz1",1,"Spring 2020","BUS125",3,"add"
"1ef70qob73",1,"Spring 2020","BUS101",3,"add"
"1ef70qob73",1,"Spring 2020","BUS102",3,"add"
"1ef70qob73",1,"Spring 2020","BUS113",3,"add"
"me3dcf93pl",1,"Spring 2020","BUS101",3,"add"
"me3dcf93pl",1,"Spring 2020","BUS117",3,"add"
"me3dcf93pl",1,"Spring 2020","BUS125",3,"add"
"g3ovaed300",1,"Spring 2020","BUS101",4,"add"
"g3ovaed300",1,"Spring 2020","BUS123",3,"add"
"g3ovaed300",1,"Spring 2020","BUS110",3,"add"
"g3ovaed300",1,"Spring 2020","BUS114",3,"add"
"g3ovaed300",1,"Spring 2020","BUS114",-3,"drop"
"g3ovaed300",1,"Spring 2020","BUS101",-4,"drop"
"g3ovaed300",1,"Spring 2020","BUS110",-3,"drop"
"g3ovaed300",1,"Spring 2020","BUS123",-3,"drop"
"6iy4htbn74",1,"Spring 2020","BUS101",4,"add"
"6iy4htbn74",1,"Spring 2020","BUS111",3,"add"
"6iy4htbn74",1,"Spring 2020","BUS122",3,"add"
"6iy4htbn74",1,"Spring 2020","BUS101",-4,"drop"
"kfsc9c5udz",1,"Spring 2020","BUS101",3,"add"
"kfsc9c5udz",1,"Spring 2020","BUS128",3,"add"
"kfsc9c5udz",1,"Spring 2020","BUS117",4,"add"
"eub6poefgl",1,"Spring 2020","BUS101",3,"add"
"eub6poefgl",1,"Spring 2020","BUS109",3,"add"
"eub6poefgl",1,"Spring 2020","BUS115",3,"add"
"eub6poefgl",1,"Spring 2020","BUS110",3,"add"
"fb1l9ns8pk",1,"Spring 2020","BUS101",3,"add"
"fb1l9ns8pk",1,"Spring 2020","BUS123",3,"add"
"fb1l9ns8pk",1,"Spring 2020","BUS111",3,"add"
"fb1l9ns8pk",1,"Spring 2020","BUS122",3,"add"
"fb1l9ns8pk",1,"Spring 2020","BUS111",-3,"drop"
"fb1l9ns8pk",1,"Spring 2020","BUS101",-3,"drop"
"fb1l9ns8pk",1,"Spring 2020","BUS123",-3,"drop"
"fb1l9ns8pk",1,"Spring 2020","BUS122",-3,"drop"
"2vcuv2d6hz",1,"Spring 2020","BUS101",3,"add"
"2vcuv2d6hz",1,"Spring 2020","BUS104",3,"add"
"2vcuv2d6hz",1,"Spring 2020","BUS101",-3,"drop"
"qjuewwebbm",1,"Spring 2020","BUS101",4,"add"
"qjuewwebbm",1,"Spring 2020","BUS104",3,"add"
"polz946eve",1,"Spring 2020","BUS101",3,"add"
"polz946eve",1,"Spring 2020","BUS121",3,"add"
"polz946eve",1,"Spring 2020","BUS124",3,"add"
"polz946eve",1,"Spring 2020","BUS101",-3,"drop"
"polz946eve",1,"Spring 2020","BUS121",-3,"drop"
"polz946eve",1,"Spring 2020","BUS124",-3,"drop"
"pn5qx4n33v",1,"Spring 2020","BUS101",3,"add"
"pn5qx4n33v",1,"Spring 2020","BUS109",4,"add"
"suurj5jcfu",1,"Spring 2020","BUS101",4,"add"
"suurj5jcfu",1,"Spring 2020","BUS120",3,"add"
"b57abi0mb2",1,"Spring 2020","BUS101",3,"add"
"b57abi0mb2",1,"Spring 2020","BUS112",3,"add"
"o68vef5dvi",1,"Spring 2020","BUS101",3,"add"
"o68vef5dvi",1,"Spring 2020","BUS105",3,"add"
"f25h604a7p",1,"Spring 2020","BUS101",3,"add"
"f25h604a7p",1,"Spring 2020","BUS130",4,"add"
"gsk3zzr37r",1,"Spring 2020","BUS101",3,"add"
"gsk3zzr37r",1,"Spring 2020","BUS118",3,"add"
"gsk3zzr37r",1,"Spring 2020","BUS118",-3,"drop"
"gsk3zzr37r",1,"Spring 2020","BUS101",-3,"drop"
"wf6ua8e1wn",1,"Spring 2020","BUS101",3,"add"
"wf6ua8e1wn",1,"Spring 2020","BUS113",4,"add"
"wf6ua8e1wn",1,"Spring 2020","BUS107",3,"add"
"8rbwr9q4tg",1,"Spring 2020","BUS101",3,"add"
"8rbwr9q4tg",1,"Spring 2020","BUS116",4,"add"
"8rbwr9q4tg",1,"Spring 2020","BUS115",3,"add"
"8rbwr9q4tg",1,"Spring 2020","BUS120",3,"add"
"8rbwr9q4tg",1,"Spring 2020","BUS120",-3,"drop"
"8rbwr9q4tg",1,"Spring 2020","BUS101",-3,"drop"
"8rbwr9q4tg",1,"Spring 2020","BUS116",-4,"drop"
"8rbwr9q4tg",1,"Spring 2020","BUS115",-3,"drop"
"9zqqcogblg",1,"Spring 2020","BUS101",3,"add"
"9zqqcogblg",1,"Spring 2020","BUS104",4,"add"
"n29bd3xp5t",1,"Spring 2020","BUS101",3,"add"
"n29bd3xp5t",1,"Spring 2020","BUS116",3,"add"
"n29bd3xp5t",1,"Spring 2020","BUS103",3,"add"
"m2pbqaupbf",1,"Spring 2020","BUS101",3,"add"
"m2pbqaupbf",1,"Spring 2020","BUS129",3,"add"
"m2pbqaupbf",1,"Spring 2020","BUS109",3,"add"
"m2pbqaupbf",1,"Spring 2020","BUS105",4,"add"
"3zbhh2thed",1,"Spring 2020","BUS101",3,"add"
"3zbhh2thed",1,"Spring 2020","BUS110",3,"add"
"3zbhh2thed",1,"Spring 2020","BUS129",3,"add"
"3zbhh2thed",1,"Spring 2020","BUS106",3,"add"
"a4gn4jz8ys",1,"Spring 2020","BUS101",3,"add"
"a4gn4jz8ys",1,"Spring 2020","BUS112",3,"add"
"a4gn4jz8ys",1,"Spring 2020","BUS111",3,"add"
"a4gn4jz8ys",1,"Spring 2020","BUS118",3,"add"
"3h3lrnvqpg",1,"Spring 2020","BUS101",3,"add"
"3h3lrnvqpg",1,"Spring 2020","BUS110",3,"add"
"3h3lrnvqpg",1,"Spring 2020","BUS105",3,"add"
"1rz1njdxa6",1,"Spring 2020","BUS101",4,"add"
"1rz1njdxa6",1,"Spring 2020","BUS124",3,"add"
"1rz1njdxa6",1,"Spring 2020","BUS109",3,"add"
"1rz1njdxa6",1,"Spring 2020","BUS114",4,"add"
"1rz1njdxa6",1,"Spring 2020","BUS109",-3,"drop"
"bco2a9nng1",1,"Spring 2020","BUS101",3,"add"
"bco2a9nng1",1,"Spring 2020","BUS103",3,"add"
"bco2a9nng1",1,"Spring 2020","BUS122",3,"add"
"sjce46vpzo",1,"Spring 2020","BUS101",3,"add"
"sjce46vpzo",1,"Spring 2020","BUS121",3,"add"
"sjce46vpzo",1,"Spring 2020","BUS117",3,"add"
"sjce46vpzo",1,"Spring 2020","BUS120",3,"add"
"f6m4766bkz",1,"Spring 2020","BUS101",3,"add"
"f6m4766bkz",1,"Spring 2020","BUS130",3,"add"
"f6m4766bkz",1,"Spring 2020","BUS114",3,"add"
"f6m4766bkz",1,"Spring 2020","BUS130",-3,"drop"
"f6m4766bkz",1,"Spring 2020","BUS114",-3,"drop"
"f6m4766bkz",1,"Spring 2020","BUS101",-3,"drop"
"yz0loj3j8f",1,"Spring 2020","BUS101",3,"add"
"yz0loj3j8f",1,"Spring 2020","BUS125",3,"add"
"yz0loj3j8f",1,"Spring 2020","BUS107",3,"add"
"mljtqopj2l",1,"Spring 2020","BUS101",3,"add"
"mljtqopj2l",1,"Spring 2020","BUS111",3,"add"
"mljtqopj2l",1,"Spring 2020","BUS113",3,"add"
"mljtqopj2l",1,"Spring 2020","BUS111",-3,"drop"
"6i1ikjj1ko",1,"Spring 2020","BUS101",3,"add"
"6i1ikjj1ko",1,"Spring 2020","BUS109",3,"add"
"o5kblq8knc",1,"Spring 2020","BUS101",3,"add"
"o5kblq8knc",1,"Spring 2020","BUS122",3,"add"
"qhadbn0xbk",1,"Spring 2020","BUS101",4,"add"
"qhadbn0xbk",1,"Spring 2020","BUS112",4,"add"
"qhadbn0xbk",1,"Spring 2020","BUS120",4,"add"
"qhadbn0xbk",1,"Spring 2020","BUS122",3,"add"
"tkj6dh3dtl",1,"Spring 2020","BUS101",4,"add"
"tkj6dh3dtl",1,"Spring 2020","BUS107",3,"add"
"tkj6dh3dtl",1,"Spring 2020","BUS114",3,"add"
"n8nxuf5j7u",1,"Spring 2020","BUS101",4,"add"
"n8nxuf5j7u",1,"Spring 2020","BUS113",3,"add"
"n8nxuf5j7u",1,"Spring 2020","BUS114",3,"add"
"n8nxuf5j7u",1,"Spring 2020","BUS109",3,"add"
"f3gv8kjeny",1,"Spring 2020","BUS101",4,"add"
"f3gv8kjeny",1,"Spring 2020","BUS118",3,"add"
"f3gv8kjeny",1,"Spring 2020","BUS101",-4,"drop"
"7skx3v70z4",1,"Spring 2020","BUS101",4,"add"
"7skx3v70z4",1,"Spring 2020","BUS116",3,"add"
"7skx3v70z4",1,"Spring 2020","BUS115",3,"add"
"f6stf7q3o6",1,"Spring 2020","BUS101",3,"add"
"f6stf7q3o6",1,"Spring 2020","BUS111",3,"add"
"f6stf7q3o6",1,"Spring 2020","BUS104",3,"add"
"f6stf7q3o6",1,"Spring 2020","BUS101",-3,"drop"
"agob2i6ndy",1,"Spring 2020","BUS101",3,"add"
"agob2i6ndy",1,"Spring 2020","BUS113",3,"add"
"agob2i6ndy",1,"Spring 2020","BUS129",3,"add"
"agob2i6ndy",1,"Spring 2020","BUS101",-3,"drop"
"pp0nbqi1oc",1,"Spring 2020","BUS101",3,"add"
"pp0nbqi1oc",1,"Spring 2020","BUS122",3,"add"
"pp0nbqi1oc",1,"Spring 2020","BUS119",4,"add"
"pp0nbqi1oc",1,"Spring 2020","BUS115",3,"add"
"pp0nbqi1oc",1,"Spring 2020","BUS119",-4,"drop"
"pp0nbqi1oc",1,"Spring 2020","BUS122",-3,"drop"
"pp0nbqi1oc",1,"Spring 2020","BUS115",-3,"drop"
"pp0nbqi1oc",1,"Spring 2020","BUS101",-3,"drop"
"470du0sfsg",1,"Spring 2020","BUS101",3,"add"
"470du0sfsg",1,"Spring 2020","BUS130",3,"add"
"470du0sfsg",1,"Spring 2020","BUS101",-3,"drop"
"2aqtaq6bcy",1,"Spring 2020","BUS101",4,"add"
"2aqtaq6bcy",1,"Spring 2020","BUS121",3,"add"
"2aqtaq6bcy",1,"Spring 2020","BUS120",4,"add"
"w6yrghsphz",1,"Spring 2020","BUS101",3,"add"
"w6yrghsphz",1,"Spring 2020","BUS110",3,"add"
"w6yrghsphz",1,"Spring 2020","BUS111",3,"add"
"8ssv2wyvl6",1,"Spring 2020","BUS101",3,"add"
"8ssv2wyvl6",1,"Spring 2020","BUS104",3,"add"
"8ssv2wyvl6",1,"Spring 2020","BUS111",3,"add"
"cv6xk53ek5",1,"Spring 2020","BUS101",3,"add"
"cv6xk53ek5",1,"Spring 2020","BUS123",3,"add"
"cv6xk53ek5",1,"Spring 2020","BUS128",3,"add"
"cv6xk53ek5",1,"Spring 2020","BUS105",3,"add"
"cv6xk53ek5",1,"Spring 2020","BUS101",-3,"drop"
"cuwonkdjla",1,"Spring 2020","BUS101",3,"add"
"cuwonkdjla",1,"Spring 2020","BUS125",3,"add"
"cuwonkdjla",1,"Spring 2020","BUS125",-3,"drop"
"jsdwl6w7k6",1,"Spring 2020","BUS101",3,"add"
"jsdwl6w7k6",1,"Spring 2020","BUS102",4,"add"
"jsdwl6w7k6",1,"Spring 2020","BUS103",3,"add"
"kndz29gjo0",1,"Spring 2020","BUS101",4,"add"
"kndz29gjo0",1,"Spring 2020","BUS113",3,"add"
"kndz29gjo0",1,"Spring 2020","BUS128",3,"add"
"kndz29gjo0",1,"Spring 2020","BUS129",3,"add"
"yzyfd9bkgn",1,"Spring 2020","BUS101",3,"add"
"yzyfd9bkgn",1,"Spring 2020","BUS117",3,"add"
"yzyfd9bkgn",1,"Spring 2020","BUS123",3,"add"
"yzyfd9bkgn",1,"Spring 2020","BUS108",3,"add"
"pzhk7oppm5",1,"Spring 2020","BUS101",3,"add"
"pzhk7oppm5",1,"Spring 2020","BUS105",3,"add"
"pzhk7oppm5",1,"Spring 2020","BUS105",-3,"drop"
"pzhk7oppm5",1,"Spring 2020","BUS101",-3,"drop"
"i4oa0mdjls",1,"Spring 2020","BUS101",3,"add"
"i4oa0mdjls",1,"Spring 2020","BUS106",3,"add"
"i4oa0mdjls",1,"Spring 2020","BUS104",3,"add"
"i4oa0mdjls",1,"Spring 2020","BUS101",-3,"drop"
"z1lr0t3cha",1,"Spring 2020","BUS101",3,"add"
"z1lr0t3cha",1,"Spring 2020","BUS128",3,"add"
"1us1gb14pq",1,"Spring 2020","BUS101",4,"add"
"1us1gb14pq",1,"Spring 2020","BUS126",3,"add"
"56ypn5mek5",1,"Spring 2020","BUS101",4,"add"
"56ypn5mek5",1,"Spring 2020","BUS123",3,"add"
"56ypn5mek5",1,"Spring 2020","BUS127",3,"add"
"56ypn5mek5",1,"Spring 2020","BUS125",3,"add"
"4xgsa7zgkz",1,"Spring 2020","BUS101",3,"add"
"4xgsa7zgkz",1,"Spring 2020","BUS118",3,"add"
"4xgsa7zgkz",1,"Spring 2020","BUS105",3,"add"
"4xgsa7zgkz",1,"Spring 2020","BUS110",3,"add"
"vh7u77ak90",1,"Spring 2020","BUS101",3,"add"
"vh7u77ak90",1,"Spring 2020","BUS120",3,"add"
"azibq1t3pu",1,"Spring 2020","BUS101",3,"add"
"azibq1t3pu",1,"Spring 2020","BUS125",4,"add"
