"student_id","term_number","term_name","course_id","credits","action"
"p7yko1z0ly",3,"Fall 2020","BUS301",3,"add"
"p7yko1z0ly",3,"Fall 2020","BUS314",4,"add"
"p7yko1z0ly",3,"Fall 2020","BUS314",-4,"drop"
"p7yko1z0ly",3,"Fall 2020","BUS301",-3,"drop"
"s979tyzf1c",3,"Fall 2020","BUS301",3,"add"
"s979tyzf1c",3,"Fall 2020","BUS304",4,"add"
"s979tyzf1c",3,"Fall 2020","BUS309",4,"add"
"s979tyzf1c",3,"Fall 2020","BUS317",3,"add"
"i6pdzhqgou",3,"Fall 2020","BUS301",3,"add"
"i6pdzhqgou",3,"Fall 2020","BUS321",3,"add"
"i6pdzhqgou",3,"Fall 2020","BUS305",3,"add"
"x7vfzimwxv",3,"Fall 2020","BUS301",3,"add"
"x7vfzimwxv",3,"Fall 2020","BUS321",3,"add"
"x7vfzimwxv",3,"Fall 2020","BUS319",4,"add"
"5bexd8ma9n",3,"Fall 2020","BUS301",3,"add"
"5bexd8ma9n",3,"Fall 2020","BUS322",3,"add"
"5bexd8ma9n",3,"Fall 2020","BUS301",-3,"drop"
"5bexd8ma9n",3,"Fall 2020","BUS322",-3,"drop"
"e13ibsacpy",3,"Fall 2020","BUS301",3,"add"
"e13ibsacpy",3,"Fall 2020","BUS330",3,"add"
"e13ibsacpy",3,"Fall 2020","BUS329",3,"add"
"y370rkm02x",3,"Fall 2020","BUS301",3,"add"
"y370rkm02x",3,"Fall 2020","BUS316",3,"add"
"y370rkm02x",3,"Fall 2020","BUS314",3,"add"
"bb4qg6hjug",3,"Fall 2020","BUS301",3,"add"
"bb4qg6hjug",3,"Fall 2020","BUS306",3,"add"
"bb4qg6hjug",3,"Fall 2020","BUS313",4,"add"
"7hki2cio6g",3,"Fall 2020","BUS301",3,"add"
"7hki2cio6g",3,"Fall 2020","BUS325",3,"add"
"7hki2cio6g",3,"Fall 2020","BUS315",3,"add"
"7hki2cio6g",3,"Fall 2020","BUS304",3,"add"
"v2nsp75krj",3,"Fall 2020","BUS301",4,"add"
"v2nsp75krj",3,"Fall 2020","BUS316",3,"add"
"v2nsp75krj",3,"Fall 2020","BUS306",3,"add"
"z97z3434uo",3,"Fall 2020","BUS301",3,"add"
"z97z3434uo",3,"Fall 2020","BUS307",3,"add"
"benc2mdvzz",3,"Fall 2020","BUS301",3,"add"
"benc2mdvzz",3,"Fall 2020","BUS302",3,"add"
"benc2mdvzz",3,"Fall 2020","BUS328",3,"add"
"benc2mdvzz",3,"Fall 2020","BUS323",3,"add"
"benc2mdvzz",3,"Fall 2020","BUS328",-3,"drop"
"benc2mdvzz",3,"Fall 2020","BUS302",-3,"drop"
"benc2mdvzz",3,"Fall 2020","BUS323",-3,"drop"
"benc2mdvzz",3,"Fall 2020","BUS301",-3,"drop"
"mzpk8q0i6g",3,"Fall 2020","BUS301",3,"add"
"mzpk8q0i6g",3,"Fall 2020","BUS327",4,"add"
"mzpk8q0i6g",3,"Fall 2020","BUS318",3,"add"
"mzpk8q0i6g",3,"Fall 2020","BUS330",3,"add"
"mzpk8q0i6g",3,"Fall 2020","BUS301",-3,"drop"
"c6phpe8lns",3,"Fall 2020","BUS301",4,"add"
"c6phpe8lns",3,"Fall 2020","BUS322",4,"add"
"c6phpe8lns",3,"Fall 2020","BUS322",-4,"drop"
"24x7ll8qdh",3,"Fall 2020","BUS301",3,"add"
"24x7ll8qdh",3,"Fall 2020","BUS304",3,"add"
"24x7ll8qdh",3,"Fall 2020","BUS329",3,"add"
"24x7ll8qdh",3,"Fall 2020","BUS303",3,"add"
"24x7ll8qdh",3,"Fall 2020","BUS304",-3,"drop"
"fayt9ghe72",3,"Fall 2020","BUS301",3,"add"
"fayt9ghe72",3,"Fall 2020","BUS329",3,"add"
"fayt9ghe72",3,"Fall 2020","BUS325",3,"add"
"f3xykiktl5",3,"Fall 2020","BUS301",3,"add"
"f3xykiktl5",3,"Fall 2020","BUS311",3,"add"
"01g7m0qv7i",3,"Fall 2020","BUS301",4,"add"
"01g7m0qv7i",3,"Fall 2020","BUS325",4,"add"
"01g7m0qv7i",3,"Fall 2020","BUS313",4,"add"
"01g7m0qv7i",3,"Fall 2020","BUS320",3,"add"
"f35jxrozwi",3,"Fall 2020","BUS301",4,"add"
"f35jxrozwi",3,"Fall 2020","BUS305",3,"add"
"f35jxrozwi",3,"Fall 2020","BUS311",3,"add"
"f35jxrozwi",3,"Fall 2020","BUS304",3,"add"
"n7jujqqrqy",3,"Fall 2020","BUS301",4,"add"
"n7jujqqrqy",3,"Fall 2020","BUS304",4,"add"
"mofte1lo60",3,"Fall 2020","BUS301",3,"add"
"mofte1lo60",3,"Fall 2020","BUS315",3,"add"
"mofte1lo60",3,"Fall 2020","BUS320",3,"add"
"5ewfdpfs1r",3,"Fall 2020","BUS301",3,"add"
"5ewfdpfs1r",3,"Fall 2020","BUS317",3,"add"
"5ewfdpfs1r",3,"Fall 2020","BUS330",3,"add"
"5ewfdpfs1r",3,"Fall 2020","BUS324",3,"add"
"clsppmi2as",3,"Fall 2020","BUS301",3,"add"
"clsppmi2as",3,"Fall 2020","BUS322",3,"add"
"u42rc6y1ut",3,"Fall 2020","BUS301",4,"add"
"u42rc6y1ut",3,"Fall 2020","BUS317",3,"add"
"u42rc6y1ut",3,"Fall 2020","BUS316",4,"add"
"hvu69ihl3a",3,"Fall 2020","BUS301",3,"add"
"hvu69ihl3a",3,"Fall 2020","BUS303",3,"add"
"hvu69ihl3a",3,"Fall 2020","BUS321",3,"add"
"hvu69ihl3a",3,"Fall 2020","BUS309",3,"add"
"r2hw4wzx38",3,"Fall 2020","BUS301",4,"add"
"r2hw4wzx38",3,"Fall 2020","BUS318",3,"add"
"r2hw4wzx38",3,"Fall 2020","BUS324",3,"add"
"r2hw4wzx38",3,"Fall 2020","BUS319",3,"add"
"i8i9x466oi",3,"Fall 2020","BUS301",3,"add"
"i8i9x466oi",3,"Fall 2020","BUS308",4,"add"
"50e3o6z91p",3,"Fall 2020","BUS301",3,"add"
"50e3o6z91p",3,"Fall 2020","BUS329",3,"add"
"50e3o6z91p",3,"Fall 2020","BUS323",3,"add"
"50e3o6z91p",3,"Fall 2020","BUS323",-3,"drop"
"abhtipdaot",3,"Fall 2020","BUS301",3,"add"
"abhtipdaot",3,"Fall 2020","BUS308",3,"add"
"abhtipdaot",3,"Fall 2020","BUS310",3,"add"
"abhtipdaot",3,"Fall 2020","BUS327",4,"add"
"abhtipdaot",3,"Fall 2020","BUS308",-3,"drop"
"abhtipdaot",3,"Fall 2020","BUS327",-4,"drop"
"abhtipdaot",3,"Fall 2020","BUS310",-3,"drop"
"abhtipdaot",3,"Fall 2020","BUS301",-3,"drop"
"0q18hyz2nz",3,"Fall 2020","BUS301",3,"add"
"0q18hyz2nz",3,"Fall 2020","BUS302",3,"add"
"0q18hyz2nz",3,"Fall 2020","BUS302",-3,"drop"
"97d9iddh7p",3,"Fall 2020","BUS301",3,"add"
"97d9iddh7p",3,"Fall 2020","BUS329",3,"add"
"naez4vm9um",3,"Fall 2020","BUS301",3,"add"
"naez4vm9um",3,"Fall 2020","BUS316",3,"add"
"naez4vm9um",3,"Fall 2020","BUS310",3,"add"
"naez4vm9um",3,"Fall 2020","BUS326",3,"add"
"bm1un18nld",3,"Fall 2020","BUS301",3,"add"
"bm1un18nld",3,"Fall 2020","BUS306",3,"add"
"bm1un18nld",3,"Fall 2020","BUS301",-3,"drop"
"bm1un18nld",3,"Fall 2020","BUS306",-3,"drop"
"xaoo1iijyj",3,"Fall 2020","BUS301",3,"add"
"xaoo1iijyj",3,"Fall 2020","BUS314",3,"add"
"xaoo1iijyj",3,"Fall 2020","BUS308",3,"add"
"xaoo1iijyj",3,"Fall 2020","BUS321",4,"add"
"xaoo1iijyj",3,"Fall 2020","BUS308",-3,"drop"
"kymnxpv12p",3,"Fall 2020","BUS301",3,"add"
"kymnxpv12p",3,"Fall 2020","BUS320",4,"add"
"kymnxpv12p",3,"Fall 2020","BUS303",3,"add"
"kymnxpv12p",3,"Fall 2020","BUS307",3,"add"
"kymnxpv12p",3,"Fall 2020","BUS307",-3,"drop"
"kymnxpv12p",3,"Fall 2020","BUS303",-3,"drop"
"kymnxpv12p",3,"Fall 2020","BUS320",-4,"drop"
"kymnxpv12p",3,"Fall 2020","BUS301",-3,"drop"
"g145c8c724",3,"Fall 2020","BUS301",3,"add"
"g145c8c724",3,"Fall 2020","BUS328",4,"add"
"g145c8c724",3,"Fall 2020","BUS314",3,"add"
"g145c8c724",3,"Fall 2020","BUS323",4,"add"
"g145c8c724",3,"Fall 2020","BUS301",-3,"drop"
"g145c8c724",3,"Fall 2020","BUS314",-3,"drop"
"g145c8c724",3,"Fall 2020","BUS323",-4,"drop"
"g145c8c724",3,"Fall 2020","BUS328",-4,"drop"
"19a1oztpfb",3,"Fall 2020","BUS301",3,"add"
"19a1oztpfb",3,"Fall 2020","BUS309",3,"add"
"19a1oztpfb",3,"Fall 2020","BUS301",-3,"drop"
"6rtj1ll3xw",3,"Fall 2020","BUS301",3,"add"
"6rtj1ll3xw",3,"Fall 2020","BUS325",3,"add"
"6rtj1ll3xw",3,"Fall 2020","BUS304",3,"add"
"83rps749k1",3,"Fall 2020","BUS301",3,"add"
"83rps749k1",3,"Fall 2020","BUS326",4,"add"
"83rps749k1",3,"Fall 2020","BUS306",4,"add"
"satywryezz",3,"Fall 2020","BUS301",3,"add"
"satywryezz",3,"Fall 2020","BUS329",3,"add"
"satywryezz",3,"Fall 2020","BUS330",3,"add"
"m7h7pp2muw",3,"Fall 2020","BUS301",4,"add"
"m7h7pp2muw",3,"Fall 2020","BUS304",3,"add"
"m7h7pp2muw",3,"Fall 2020","BUS306",4,"add"
"m7h7pp2muw",3,"Fall 2020","BUS310",3,"add"
"m7h7pp2muw",3,"Fall 2020","BUS301",-4,"drop"
"m7h7pp2muw",3,"Fall 2020","BUS304",-3,"drop"
"m7h7pp2muw",3,"Fall 2020","BUS306",-4,"drop"
"m7h7pp2muw",3,"Fall 2020","BUS310",-3,"drop"
"ezulqlqcv8",3,"Fall 2020","BUS301",4,"add"
"ezulqlqcv8",3,"Fall 2020","BUS322",3,"add"
"ezulqlqcv8",3,"Fall 2020","BUS324",4,"add"
"ezulqlqcv8",3,"Fall 2020","BUS322",-3,"drop"
"ezulqlqcv8",3,"Fall 2020","BUS301",-4,"drop"
"ezulqlqcv8",3,"Fall 2020","BUS324",-4,"drop"
"podb3dab68",3,"Fall 2020","BUS301",3,"add"
"podb3dab68",3,"Fall 2020","BUS323",3,"add"
"podb3dab68",3,"Fall 2020","BUS317",3,"add"
"podb3dab68",3,"Fall 2020","BUS308",3,"add"
"podb3dab68",3,"Fall 2020","BUS308",-3,"drop"
"podb3dab68",3,"Fall 2020","BUS317",-3,"drop"
"podb3dab68",3,"Fall 2020","BUS323",-3,"drop"
"podb3dab68",3,"Fall 2020","BUS301",-3,"drop"
"f8eweanx5x",3,"Fall 2020","BUS301",3,"add"
"f8eweanx5x",3,"Fall 2020","BUS309",3,"add"
"f8eweanx5x",3,"Fall 2020","BUS315",3,"add"
"96zlhhashu",3,"Fall 2020","BUS301",3,"add"
"96zlhhashu",3,"Fall 2020","BUS302",3,"add"
"96zlhhashu",3,"Fall 2020","BUS310",3,"add"
"96zlhhashu",3,"Fall 2020","BUS327",3,"add"
"tc9wwbwm00",3,"Fall 2020","BUS301",3,"add"
"tc9wwbwm00",3,"Fall 2020","BUS308",3,"add"
"5jdzp275qz",3,"Fall 2020","BUS301",3,"add"
"5jdzp275qz",3,"Fall 2020","BUS312",3,"add"
"5jdzp275qz",3,"Fall 2020","BUS314",3,"add"
"5jdzp275qz",3,"Fall 2020","BUS327",4,"add"
"5jdzp275qz",3,"Fall 2020","BUS312",-3,"drop"
"69tz41o1rt",3,"Fall 2020","BUS301",3,"add"
"69tz41o1rt",3,"Fall 2020","BUS314",3,"add"
"ghqlgbfwuk",3,"Fall 2020","BUS301",3,"add"
"ghqlgbfwuk",3,"Fall 2020","BUS319",3,"add"
"ghqlgbfwuk",3,"Fall 2020","BUS311",3,"add"
"ghqlgbfwuk",3,"Fall 2020","BUS318",3,"add"
"ghqlgbfwuk",3,"Fall 2020","BUS311",-3,"drop"
"jsur0fjz5r",3,"Fall 2020","BUS301",4,"add"
"jsur0fjz5r",3,"Fall 2020","BUS318",3,"add"
"jsur0fjz5r",3,"Fall 2020","BUS318",-3,"drop"
"rqtkz3i7y1",3,"Fall 2020","BUS301",4,"add"
"rqtkz3i7y1",3,"Fall 2020","BUS306",3,"add"
"rqtkz3i7y1",3,"Fall 2020","BUS319",3,"add"
"lmp1zr83tc",3,"Fall 2020","BUS301",3,"add"
"lmp1zr83tc",3,"Fall 2020","BUS323",3,"add"
"lmp1zr83tc",3,"Fall 2020","BUS320",3,"add"
"geb2o350a7",3,"Fall 2020","BUS301",3,"add"
"geb2o350a7",3,"Fall 2020","BUS305",3,"add"
"geb2o350a7",3,"Fall 2020","BUS321",3,"add"
"63i24to0c8",3,"Fall 2020","BUS301",3,"add"
"63i24to0c8",3,"Fall 2020","BUS316",3,"add"
"63i24to0c8",3,"Fall 2020","BUS330",3,"add"
"cahyzari66",3,"Fall 2020","BUS301",3,"add"
"cahyzari66",3,"Fall 2020","BUS324",3,"add"
"cahyzari66",3,"Fall 2020","BUS306",4,"add"
"cahyzari66",3,"Fall 2020","BUS321",3,"add"
"cahyzari66",3,"Fall 2020","BUS306",-4,"drop"
"bbd6dwtuuf",3,"Fall 2020","BUS301",4,"add"
"bbd6dwtuuf",3,"Fall 2020","BUS313",4,"add"
"bbd6dwtuuf",3,"Fall 2020","BUS326",3,"add"
"bbd6dwtuuf",3,"Fall 2020","BUS326",-3,"drop"
"bbd6dwtuuf",3,"Fall 2020","BUS301",-4,"drop"
"bbd6dwtuuf",3,"Fall 2020","BUS313",-4,"drop"
"72sktcxjnm",3,"Fall 2020","BUS301",3,"add"
"72sktcxjnm",3,"Fall 2020","BUS312",4,"add"
"mkils1vymh",3,"Fall 2020","BUS301",3,"add"
"mkils1vymh",3,"Fall 2020","BUS328",3,"add"
"mkils1vymh",3,"Fall 2020","BUS303",3,"add"
"7hqs61zw5w",3,"Fall 2020","BUS301",4,"add"
"7hqs61zw5w",3,"Fall 2020","BUS327",3,"add"
"7hqs61zw5w",3,"Fall 2020","BUS303",3,"add"
"7hqs61zw5w",3,"Fall 2020","BUS325",3,"add"
"9ya8r1a2vk",3,"Fall 2020","BUS301",3,"add"
"9ya8r1a2vk",3,"Fall 2020","BUS313",3,"add"
"9ya8r1a2vk",3,"Fall 2020","BUS324",4,"add"
"9ya8r1a2vk",3,"Fall 2020","BUS314",3,"add"
"5m9aqaeiwz",3,"Fall 2020","BUS301",3,"add"
"5m9aqaeiwz",3,"Fall 2020","BUS306",4,"add"
"5m9aqaeiwz",3,"Fall 2020","BUS304",3,"add"
"5m9aqaeiwz",3,"Fall 2020","BUS302",3,"add"
"g1ocbh4bis",3,"Fall 2020","BUS301",3,"add"
"g1ocbh4bis",3,"Fall 2020","BUS317",3,"add"
"g1ocbh4bis",3,"Fall 2020","BUS309",4,"add"
"g1ocbh4bis",3,"Fall 2020","BUS308",4,"add"
"g1ocbh4bis",3,"Fall 2020","BUS309",-4,"drop"
"m3rtmdb81e",3,"Fall 2020","BUS301",4,"add"
"m3rtmdb81e",3,"Fall 2020","BUS322",3,"add"
"m3rtmdb81e",3,"Fall 2020","BUS322",-3,"drop"
"luuf2v01ua",3,"Fall 2020","BUS301",3,"add"
"luuf2v01ua",3,"Fall 2020","BUS309",3,"add"
"luuf2v01ua",3,"Fall 2020","BUS327",3,"add"
"zp2kfw8tdq",3,"Fall 2020","BUS301",3,"add"
"zp2kfw8tdq",3,"Fall 2020","BUS329",3,"add"
"6knutj5pda",3,"Fall 2020","BUS301",3,"add"
"6knutj5pda",3,"Fall 2020","BUS306",3,"add"
"6knutj5pda",3,"Fall 2020","BUS306",-3,"drop"
"6knutj5pda",3,"Fall 2020","BUS301",-3,"drop"
"4x1q63biiz",3,"Fall 2020","BUS301",3,"add"
"4x1q63biiz",3,"Fall 2020","BUS316",3,"add"
"scrs4bdvzt",3,"Fall 2020","BUS301",3,"add"
"scrs4bdvzt",3,"Fall 2020","BUS316",3,"add"
"scrs4bdvzt",3,"Fall 2020","BUS302",3,"add"
"scrs4bdvzt",3,"Fall 2020","BUS304",3,"add"
"snlqa6og8a",3,"Fall 2020","BUS301",3,"add"
"snlqa6og8a",3,"Fall 2020","BUS318",4,"add"
"snlqa6og8a",3,"Fall 2020","BUS304",3,"add"
"snlqa6og8a",3,"Fall 2020","BUS322",3,"add"
"tcy8mmb5rq",3,"Fall 2020","BUS301",3,"add"
"tcy8mmb5rq",3,"Fall 2020","BUS324",3,"add"
"tcy8mmb5rq",3,"Fall 2020","BUS324",-3,"drop"
"nawb9ixznn",3,"Fall 2020","BUS301",3,"add"
"nawb9ixznn",3,"Fall 2020","BUS321",4,"add"
"nawb9ixznn",3,"Fall 2020","BUS328",3,"add"
"nawb9ixznn",3,"Fall 2020","BUS311",3,"add"
"nawb9ixznn",3,"Fall 2020","BUS301",-3,"drop"
"nawb9ixznn",3,"Fall 2020","BUS321",-4,"drop"
"nawb9ixznn",3,"Fall 2020","BUS311",-3,"drop"
"nawb9ixznn",3,"Fall 2020","BUS328",-3,"drop"
"sq9pvdw6p4",3,"Fall 2020","BUS301",3,"add"
"sq9pvdw6p4",3,"Fall 2020","BUS308",3,"add"
"sq9pvdw6p4",3,"Fall 2020","BUS311",3,"add"
"sq9pvdw6p4",3,"Fall 2020","BUS318",3,"add"
"sq9pvdw6p4",3,"Fall 2020","BUS308",-3,"drop"
"ljttrf7xs1",3,"Fall 2020","BUS301",3,"add"
"ljttrf7xs1",3,"Fall 2020","BUS316",3,"add"
"ljttrf7xs1",3,"Fall 2020","BUS328",3,"add"
"ljttrf7xs1",3,"Fall 2020","BUS311",3,"add"
"ljttrf7xs1",3,"Fall 2020","BUS301",-3,"drop"
"a0y07zgmwv",3,"Fall 2020","BUS301",3,"add"
"a0y07zgmwv",3,"Fall 2020","BUS318",3,"add"
"a0y07zgmwv",3,"Fall 2020","BUS301",-3,"drop"
"62n2zp7coq",3,"Fall 2020","BUS301",3,"add"
"62n2zp7coq",3,"Fall 2020","BUS325",3,"add"
"62n2zp7coq",3,"Fall 2020","BUS303",4,"add"
"28fllu3nt5",3,"Fall 2020","BUS301",3,"add"
"28fllu3nt5",3,"Fall 2020","BUS322",3,"add"
"28fllu3nt5",3,"Fall 2020","BUS322",-3,"drop"
"ebvswc3sy5",3,"Fall 2020","BUS301",3,"add"
"ebvswc3sy5",3,"Fall 2020","BUS317",3,"add"
"ebvswc3sy5",3,"Fall 2020","BUS311",3,"add"
"ebvswc3sy5",3,"Fall 2020","BUS301",-3,"drop"
"aol56wjctx",3,"Fall 2020","BUS301",3,"add"
"aol56wjctx",3,"Fall 2020","BUS314",3,"add"
"aol56wjctx",3,"Fall 2020","BUS329",4,"add"
"aol56wjctx",3,"Fall 2020","BUS317",3,"add"
"dnlenxqka2",3,"Fall 2020","BUS301",3,"add"
"dnlenxqka2",3,"Fall 2020","BUS307",3,"add"
"dnlenxqka2",3,"Fall 2020","BUS312",3,"add"
"dnlenxqka2",3,"Fall 2020","BUS323",3,"add"
"dnlenxqka2",3,"Fall 2020","BUS301",-3,"drop"
"dnlenxqka2",3,"Fall 2020","BUS323",-3,"drop"
"dnlenxqka2",3,"Fall 2020","BUS312",-3,"drop"
"dnlenxqka2",3,"Fall 2020","BUS307",-3,"drop"
"qts0en099s",3,"Fall 2020","BUS301",3,"add"
"qts0en099s",3,"Fall 2020","BUS327",3,"add"
"qts0en099s",3,"Fall 2020","BUS301",-3,"drop"
"jmsdnzu0x9",3,"Fall 2020","BUS301",3,"add"
"jmsdnzu0x9",3,"Fall 2020","BUS309",3,"add"
"jmsdnzu0x9",3,"Fall 2020","BUS321",3,"add"
"jmsdnzu0x9",3,"Fall 2020","BUS308",3,"add"
"ccxigj5i68",3,"Fall 2020","BUS301",3,"add"
"ccxigj5i68",3,"Fall 2020","BUS309",3,"add"
"ccxigj5i68",3,"Fall 2020","BUS321",3,"add"
"ccxigj5i68",3,"Fall 2020","BUS321",-3,"drop"
"ccxigj5i68",3,"Fall 2020","BUS309",-3,"drop"
"ccxigj5i68",3,"Fall 2020","BUS301",-3,"drop"
"vu3tehirwk",3,"Fall 2020","BUS301",4,"add"
"vu3tehirwk",3,"Fall 2020","BUS316",3,"add"
"vu3tehirwk",3,"Fall 2020","BUS316",-3,"drop"
"vu3tehirwk",3,"Fall 2020","BUS301",-4,"drop"
"i33wqnqlz1",3,"Fall 2020","BUS301",3,"add"
"i33wqnqlz1",3,"Fall 2020","BUS324",3,"add"
"i33wqnqlz1",3,"Fall 2020","BUS302",3,"add"
"i33wqnqlz1",3,"Fall 2020","BUS301",-3,"drop"
"i33wqnqlz1",3,"Fall 2020","BUS324",-3,"drop"
"i33wqnqlz1",3,"Fall 2020","BUS302",-3,"drop"
"1ef70qob73",3,"Fall 2020","BUS301",3,"add"
"1ef70qob73",3,"Fall 2020","BUS306",3,"add"
"1ef70qob73",3,"Fall 2020","BUS314",3,"add"
"1ef70qob73",3,"Fall 2020","BUS315",4,"add"
"utcslulb0s",3,"Fall 2020","BUS301",3,"add"
"utcslulb0s",3,"Fall 2020","BUS324",3,"add"
"utcslulb0s",3,"Fall 2020","BUS322",3,"add"
"utcslulb0s",3,"Fall 2020","BUS322",-3,"drop"
"utcslulb0s",3,"Fall 2020","BUS301",-3,"drop"
"utcslulb0s",3,"Fall 2020","BUS324",-3,"drop"
"me3dcf93pl",3,"Fall 2020","BUS301",3,"add"
"me3dcf93pl",3,"Fall 2020","BUS306",3,"add"
"me3dcf93pl",3,"Fall 2020","BUS317",3,"add"
"me3dcf93pl",3,"Fall 2020","BUS316",3,"add"
"g3ovaed300",3,"Fall 2020","BUS301",3,"add"
"g3ovaed300",3,"Fall 2020","BUS306",3,"add"
"g3ovaed300",3,"Fall 2020","BUS330",3,"add"
"6iy4htbn74",3,"Fall 2020","BUS301",3,"add"
"6iy4htbn74",3,"Fall 2020","BUS329",3,"add"
"6iy4htbn74",3,"Fall 2020","BUS326",4,"add"
"6iy4htbn74",3,"Fall 2020","BUS324",3,"add"
"6iy4htbn74",3,"Fall 2020","BUS301",-3,"drop"
"kfsc9c5udz",3,"Fall 2020","BUS301",3,"add"
"kfsc9c5udz",3,"Fall 2020","BUS308",3,"add"
"kfsc9c5udz",3,"Fall 2020","BUS316",3,"add"
"kfsc9c5udz",3,"Fall 2020","BUS308",-3,"drop"
"63hc9wysjk",3,"Fall 2020","BUS301",3,"add"
"63hc9wysjk",3,"Fall 2020","BUS316",3,"add"
"63hc9wysjk",3,"Fall 2020","BUS302",3,"add"
"63hc9wysjk",3,"Fall 2020","BUS308",3,"add"
"2vcuv2d6hz",3,"Fall 2020","BUS301",4,"add"
"2vcuv2d6hz",3,"Fall 2020","BUS328",3,"add"
"2vcuv2d6hz",3,"Fall 2020","BUS329",3,"add"
"2vcuv2d6hz",3,"Fall 2020","BUS329",-3,"drop"
"qjuewwebbm",3,"Fall 2020","BUS301",3,"add"
"qjuewwebbm",3,"Fall 2020","BUS315",3,"add"
"qjuewwebbm",3,"Fall 2020","BUS304",3,"add"
"qjuewwebbm",3,"Fall 2020","BUS306",3,"add"
"pwi3e8bttn",3,"Fall 2020","BUS301",4,"add"
"pwi3e8bttn",3,"Fall 2020","BUS321",3,"add"
"pwi3e8bttn",3,"Fall 2020","BUS307",4,"add"
"polz946eve",3,"Fall 2020","BUS301",3,"add"
"polz946eve",3,"Fall 2020","BUS318",4,"add"
"b57abi0mb2",3,"Fall 2020","BUS301",3,"add"
"b57abi0mb2",3,"Fall 2020","BUS311",3,"add"
"b57abi0mb2",3,"Fall 2020","BUS322",3,"add"
"b57abi0mb2",3,"Fall 2020","BUS310",3,"add"
"o68vef5dvi",3,"Fall 2020","BUS301",4,"add"
"o68vef5dvi",3,"Fall 2020","BUS318",3,"add"
"f25h604a7p",3,"Fall 2020","BUS301",3,"add"
"f25h604a7p",3,"Fall 2020","BUS317",4,"add"
"f25h604a7p",3,"Fall 2020","BUS304",3,"add"
"gsk3zzr37r",3,"Fall 2020","BUS301",3,"add"
"gsk3zzr37r",3,"Fall 2020","BUS327",3,"add"
"gsk3zzr37r",3,"Fall 2020","BUS311",3,"add"
"gsk3zzr37r",3,"Fall 2020","BUS311",-3,"drop"
"gsk3zzr37r",3,"Fall 2020","BUS327",-3,"drop"
"gsk3zzr37r",3,"Fall 2020","BUS301",-3,"drop"
"esd4ksxjhn",3,"Fall 2020","BUS301",3,"add"
"esd4ksxjhn",3,"Fall 2020","BUS306",3,"add"
"esd4ksxjhn",3,"Fall 2020","BUS310",4,"add"
"esd4ksxjhn",3,"Fall 2020","BUS324",3,"add"
"esd4ksxjhn",3,"Fall 2020","BUS310",-4,"drop"
"esd4ksxjhn",3,"Fall 2020","BUS301",-3,"drop"
"esd4ksxjhn",3,"Fall 2020","BUS306",-3,"drop"
"esd4ksxjhn",3,"Fall 2020","BUS324",-3,"drop"
"wf6ua8e1wn",3,"Fall 2020","BUS301",3,"add"
"wf6ua8e1wn",3,"Fall 2020","BUS330",3,"add"
"wf6ua8e1wn",3,"Fall 2020","BUS319",3,"add"
"8rbwr9q4tg",3,"Fall 2020","BUS301",3,"add"
"8rbwr9q4tg",3,"Fall 2020","BUS325",3,"add"
"8rbwr9q4tg",3,"Fall 2020","BUS305",3,"add"
"8rbwr9q4tg",3,"Fall 2020","BUS311",3,"add"
"8rbwr9q4tg",3,"Fall 2020","BUS305",-3,"drop"
"8rbwr9q4tg",3,"Fall 2020","BUS311",-3,"drop"
"8rbwr9q4tg",3,"Fall 2020","BUS301",-3,"drop"
"8rbwr9q4tg",3,"Fall 2020","BUS325",-3,"drop"
"9zqqcogblg",3,"Fall 2020","BUS301",3,"add"
"9zqqcogblg",3,"Fall 2020","BUS315",3,"add"
"9zqqcogblg",3,"Fall 2020","BUS313",4,"add"
"9zqqcogblg",3,"Fall 2020","BUS312",3,"add"
"n29bd3xp5t",3,"Fall 2020","BUS301",4,"add"
"n29bd3xp5t",3,"Fall 2020","BUS325",4,"add"
"3zbhh2thed",3,"Fall 2020","BUS301",4,"add"
"3zbhh2thed",3,"Fall 2020","BUS320",3,"add"
"3zbhh2thed",3,"Fall 2020","BUS319",3,"add"
"3zbhh2thed",3,"Fall 2020","BUS328",3,"add"
"3zbhh2thed",3,"Fall 2020","BUS320",-3,"drop"
"3zbhh2thed",3,"Fall 2020","BUS319",-3,"drop"
"3zbhh2thed",3,"Fall 2020","BUS328",-3,"drop"
"3zbhh2thed",3,"Fall 2020","BUS301",-4,"drop"
"3h3lrnvqpg",3,"Fall 2020","BUS301",4,"add"
"3h3lrnvqpg",3,"Fall 2020","BUS327",3,"add"
"1rz1njdxa6",3,"Fall 2020","BUS301",3,"add"
"1rz1njdxa6",3,"Fall 2020","BUS325",3,"add"
"1rz1njdxa6",3,"Fall 2020","BUS301",-3,"drop"
"1rz1njdxa6",3,"Fall 2020","BUS325",-3,"drop"
"9siitclnul",3,"Fall 2020","BUS301",3,"add"
"9siitclnul",3,"Fall 2020","BUS326",3,"add"
"9siitclnul",3,"Fall 2020","BUS328",3,"add"
"bco2a9nng1",3,"Fall 2020","BUS301",3,"add"
"bco2a9nng1",3,"Fall 2020","BUS312",3,"add"
"bco2a9nng1",3,"Fall 2020","BUS328",3,"add"
"bco2a9nng1",3,"Fall 2020","BUS319",4,"add"
"bco2a9nng1",3,"Fall 2020","BUS312",-3,"drop"
"sjce46vpzo",3,"Fall 2020","BUS301",3,"add"
